area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p08a;p08b;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p231;p232;p233;p24;p25;p251;p26;p27;p28;p29;p30;p31;p32;p33;p34;p341;p35;p351;p36;p37;p38;p381;p39;p40;p41;p42;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p59;p60a;p60b;p60c;p60d;p60e;p60f;p60g;p60h;p60i;p60j;p60k;p61b1;p61c1;p61c2;p61c3;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;p79;p80;p81;p82;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;ingrl;fexp;condact;secemp;empleo;desempleo;grupo1;rama1;ingpc;pobreza;epobreza;nnivins;estrato;upm;id_vivienda;id_hogar;id_persona;periodo
1;70150;052502;009;04;1;03;1;21;3;1;10;6;2; ; ; ;3;7;3; ; ; ;6;1; ;2;1; ; ; ; ; ; ;40; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8010;5414;2; ;3;2;2;2;1;2;1;2;2;2;1;1;1;1;1;30;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1;3;3;1; ; ; ; ;363;37;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;400;92,6421823218431;1;1;1; ;5;14;168;0;0;4;2812;070150052502;07015005250200904;070150052502009041;07015005250200904103;202012
1;70150;052502;009;04;1;04;1;19;3;10;10;6;2; ; ; ;3;7;3; ; ; ;6;1; ;2;2;8; ; ; ; ; ;24;1;2; ;3;1;16;7; ; ; ; ; ; ; ; ; ; ; ; ;122;9211;9; ; ; ; ; ; ; ; ; ; ; ; ; ;1;11;1;2;4;3;1;24; ; ; ; ; ; ; ; ; ; ; ;3;1;2;2;2;2;2;2;2;2;1;2;5;3;3;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;92,6421823218431;2;4;1; ;9;1;168;0;0;4;2812;070150052502;07015005250200904;070150052502009041;07015005250200904104;202012
1;70150;052502;009;04;1;05;2;18;3;10;10;6;2; ; ; ;3;7;3; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;3;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;92,6421823218431;9; ; ; ; ; ;168;0;0;4;2812;070150052502;07015005250200904;070150052502009041;07015005250200904105;202012
1;70150;052502;009;05;1;01;2;44;1;10;10;3;2; ; ; ;11;6;6; ; ; ;6;1; ;1;2;1; ; ; ; ; ;7;1;2; ;3;1;33;7; ; ; ; ; ; ; ; ; ; ; ; ;4791;5243;6;2; ; ; ; ; ; ; ; ; ; ; ; ;13;9;1;1;3;2;1;7; ; ; ; ; ; ; ; ; ; ; ;4;1;2;2;2;2;2;2;2;2;1;2;5;3;3;1;300;1;20;200; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;120;92,6421823218431;2;2;1; ;5;7;120;0;0;4;2812;070150052502;07015005250200905;070150052502009051;07015005250200905101;202012
1;70150;052502;009;06;1;01;1;49;1;1;10;6;2; ; ; ;1;4;4;1; ; ;6;2;111350;1;1; ; ; ; ; ; ;24;1;2; ;3;1;16;7; ; ; ; ; ; ; ; ; ; ; ; ;122;6112;4; ;6;1;2;2;1;2;1;2;2;2;1;1;8;11;1;30;1;1;1;24; ; ; ; ; ; ; ; ; ; ; ;3;1;2;2;2;2;2;2;2;2;1;2;1;3;3;1; ; ; ; ;340;16;1;24; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;380;92,6421823218431;2;1;1; ;6;1;380;0;0;3;2812;070150052502;07015005250200906;070150052502009061;07015005250200906101;202012
1;70150;052502;009;07;1;01;1;63;1;10;10;1;2; ; ; ;1;4;6;1; ; ;6;1; ;2;1; ; ; ; ; ; ;24;1;2; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;122;6112;4; ;6;1;2;2;2;2;2;2;2;2;2;2;42;11;1;15;4;3;1;24; ; ; ; ; ; ; ; ; ; ; ;3;1;2;2;2;2;2;2;2;2;1;2;5;3;3;2; ; ; ; ;300;0;1;30; ; ; ;2; ;2; ;1;150;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;330;92,6421823218431;4;4;1; ;6;1;215;0;0;3;2812;070150052502;07015005250200907;070150052502009071;07015005250200907101;202012
1;70150;052502;009;07;1;02;2;58;2;10;10;1;2; ; ; ;1;6;6; ; ; ;6;1; ;2;1; ; ; ; ; ; ;7;1;2; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4791;5243;6;2; ; ; ; ; ; ; ; ; ; ; ; ;10;9;1;1;2;2;1;7; ; ; ; ; ; ; ; ; ; ; ;3;1;2;2;2;2;2;2;2;2;1;2;5;3;3;2;300;1;15;150; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;165;92,6421823218431;4;2;1; ;5;7;215;0;0;4;2812;070150052502;07015005250200907;070150052502009071;07015005250200907102;202012
1;70150;052502;009;07;1;03;1;16;3;10;10;6;2; ; ; ;3;5;10;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ; ;2;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;3;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;92,6421823218431;9; ; ; ; ; ;215;0;0;3;2812;070150052502;07015005250200907;070150052502009071;07015005250200907103;202012
1;70150;052502;009;08;1;01;1;39;1;10;10;1;2; ; ; ;5;6;6; ; ; ;6;2;71250;2;1; ; ; ; ; ; ;20;4;1; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5819;3432;6;2; ; ; ; ; ; ; ; ; ; ; ; ;10;9;1;1;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;4;1;2;2;2;2;2;2;2;2;1;2;5;2;3;1;400;2; ;100; ; ; ; ; ; ; ;2; ;2; ;1;100;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;300;92,6421823218431;4;1;1; ;3;10;112,5;0;0;4;2812;070150052502;07015005250200908;070150052502009081;07015005250200908101;202012
1;70150;052502;009;08;1;02;2;36;2;10;10;1;2; ; ; ;5;9;5; ;1;30110101;6;1; ;2;2;1; ; ; ; ; ;40; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4741;5221;6;2; ; ; ; ; ; ; ; ; ; ; ; ;0;9;1;1;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;4;1;2;2;2;2;2;2;2;2;1;2;5;2;3;2;100;2; ;50; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;92,6421823218431;4;1;1; ;5;7;112,5;0;0;5;2812;070150052502;07015005250200908;070150052502009081;07015005250200908102;202012
1;70150;052502;009;08;1;03;1;9;3;10;10; ;1;1;1;1; ;5;4;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;92,6421823218431;0; ; ; ; ; ;112,5;0;0;3;2812;070150052502;07015005250200908;070150052502009081;07015005250200908103;202012
1;70150;052502;009;08;1;04;2;1;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;92,6421823218431;0; ; ; ; ; ;112,5;0;0; ;2812;070150052502;07015005250200908;070150052502009081;07015005250200908104;202012
1;10150;052602;009;01;1;01;1;46;1;2;10;3;2; ; ; ;5;6;4; ; ; ;6;2;10954;1;1; ; ; ; ; ; ;80; ; ;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5221;5249;6;2; ; ; ; ; ; ; ; ; ; ; ; ;3;6;1;1;2;1;1;80; ; ; ; ; ; ; ; ; ; ; ;3;1;1;2;2;2;2;2;2;2;2;2;2;3;3;1;350;2; ;50; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;300;101,700086564304;4;1;1; ;5;8;300;0;0;4;2713;010150052602;01015005260200901;010150052602009011;01015005260200901101;202012
1;10150;052602;009;03;1;01;1;46;1;1;10;1;2; ; ; ;5;4;6;1; ; ;6;2;90150;2;1; ; ; ; ; ; ;70; ; ;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8010;5414;2; ;2;2;2;2;2;2;1;2;2;2;1;1;20;1;2; ; ; ;1;70; ; ; ; ; ; ; ; ; ; ; ;3;1;1;2;2;2;2;2;2;2;2;2;1;3;3;1; ; ; ; ;600;50;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;650;101,700086564304;1;1;1; ;5;14;197,5;0;0;3;2713;010150052602;01015005260200903;010150052602009031;01015005260200903101;202012
1;10150;052602;009;03;1;02;2;45;2;2;10;1;2; ; ; ;3;6;6; ; ; ;6;2;90950;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;3;1; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;101,700086564304;9; ; ; ; ; ;197,5;0;0;4;2713;010150052602;01015005260200903;010150052602009031;01015005260200903102;202012
1;10150;052602;009;03;1;03;1;25;3;10;10;6;1;2;1;1; ;9;4; ;2; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;3;1; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;101,700086564304;9; ; ; ; ; ;197,5;0;0;5;2713;010150052602;01015005260200903;010150052602009031;01015005260200903103;202012
1;10150;052602;009;03;1;04;2;20;3;1;10;6;1;2;1;1; ;7;3; ; ; ;6;1; ;2;1; ; ; ; ; ; ;20;7;1; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4530;4311;2; ;2;2;2;2;2;2;1;2;2;2;1;1;0;1;1;7;1;1;1;20; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1;2;3;1; ; ; ; ;120;20;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;140;101,700086564304;4;1;1; ;4;7;197,5;0;0;4;2713;010150052602;01015005260200903;010150052602009031;01015005260200903104;202012
1;10150;052602;009;04;1;01;2;32;1;10;10;5;2; ; ; ;3;6;6; ; ; ;6;3;604;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;3;1; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;101,700086564304;9; ; ; ; ; ;100;0;0;4;2713;010150052602;01015005260200904;010150052602009041;01015005260200904101;202012
1;10150;052602;009;04;1;02;1;27;2;10;10;5;2; ; ; ;3;6;6; ; ; ;6;3;604;1;1; ; ; ; ; ; ;50; ; ;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4210;8342;2; ;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;7;2;1;1;5; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;5;3;3;1; ; ; ; ;400;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;400;101,700086564304;1;1;1; ;8;6;100;0;0;4;2713;010150052602;01015005260200904;010150052602009041;01015005260200904102;202012
1;10150;052602;009;04;1;03;2;2;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;101,700086564304;0; ; ; ; ; ;100;0;0; ;2713;010150052602;01015005260200904;010150052602009041;01015005260200904103;202012
1;10150;052602;009;04;1;04;2;52;6;10;10;3;2; ; ; ;1;4;6;1; ; ;6;3;604;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;3;3; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;101,700086564304;9; ; ; ; ; ;100;0;0;3;2713;010150052602;01015005260200904;010150052602009041;01015005260200904104;202012
1;10150;052602;009;06;1;01;1;43;1;10;10;1;2; ; ; ;1;6;3; ; ; ;6;2;20750;3;1; ; ; ; ; ; ;60; ; ;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4100;7112;4; ;3;2;2;2;2;2;2;2;2;2;2;2;12;2;1;4;3;2;1;60; ; ; ; ; ; ; ; ; ; ; ;3;1;1;2;2;1;2;2;2;2;2;2;5;2;3;2; ; ; ; ;450;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;450;101,700086564304;1;2;1; ;7;6;277,5;0;0;3;2713;010150052602;01015005260200906;010150052602009061;01015005260200906101;202012
1;10150;052602;009;06;1;02;2;40;2;10;10;1;2; ; ; ;1;6;6; ; ; ;6;2;120750;3;1; ; ; ; ; ; ;60; ; ;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4721;7511;6;2; ; ; ; ; ; ; ; ; ; ; ; ;5;6;1;1;2;1;1;60; ; ; ; ; ; ; ; ; ; ; ;3;1;1;2;2;2;2;2;2;2;2;2;5;2;3;2;800;1;60;200; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;660;101,700086564304;1;1;1; ;7;7;277,5;0;0;4;2713;010150052602;01015005260200906;010150052602009061;01015005260200906102;202012
1;10150;052602;009;06;1;03;1;21;3;10;10;6;1;2;1;1; ;7;3; ; ; ;6;2;120750;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;3;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;101,700086564304;9; ; ; ; ; ;277,5;0;0;4;2713;010150052602;01015005260200906;010150052602009061;01015005260200906103;202012
1;10150;052602;009;06;1;04;1;14;3;10;10;6;1;1;1;1; ;5;9;1; ; ;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;101,700086564304;0; ; ; ; ; ;277,5;0;0;3;2713;010150052602;01015005260200906;010150052602009061;01015005260200906104;202012
1;10150;052602;009;07;1;01;1;28;1;10;10;5;2; ; ; ;5;4;6;1; ; ;6;2;190451;2;1; ; ; ; ; ; ;70; ; ;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4630;5223;2; ;2;2;2;2;2;2;2;2;2;2;2;2;8;1;1;3;2;3;1;70; ; ; ; ; ; ; ; ; ; ; ;3;1;1;1;1;2;2;2;2;2;2;2;5;3;3;2; ; ; ; ;400;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;400;101,700086564304;1;4;1; ;5;7;233,666666666667;0;0;3;2713;010150052602;01015005260200907;010150052602009071;01015005260200907101;202012
1;10150;052602;009;07;1;02;2;26;2;1;10;5;2; ; ; ;8;5;7;1; ; ;6;2;111150;2;1; ; ; ; ; ; ;70; ; ;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9700;9111;10; ;2;2;2;2;2;2;1;2;2;2;2;2;6;8;1;1; ; ;1;70; ; ; ; ; ; ; ; ; ; ; ;4;1;1;1;1;2;2;2;2;2;2;2;1;3;3;2; ; ; ; ;280;20;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;300;101,700086564304;4;3;1; ;9;20;233,666666666667;0;0;3;2713;010150052602;01015005260200907;010150052602009071;01015005260200907102;202012
1;10150;052602;009;07;1;03;1;8;3;1;10; ;1;1;1;1; ;5;3;1; ; ;6;2;111150;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;101,700086564304;0; ; ; ; ; ;233,666666666667;0;0;3;2713;010150052602;01015005260200907;010150052602009071;01015005260200907103;202012
1;10150;052602;009;09;1;01;2;54;1;10;10;6;2; ; ; ;1;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ; ;60; ; ;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4781;5211;6;2; ; ; ; ; ; ; ; ; ; ; ; ;30;6;1;2;2;1;1;60; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;5;2;3;1;5000;1;120;3750; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1370;101,700086564304;1;1;1; ;5;7;685;0;0;4;2713;010150052602;01015005260200909;010150052602009091;01015005260200909101;202012
1;10150;052602;009;09;1;02;1;21;3;10;10;6;1;1;1;1; ;9;1; ;2; ;6;1; ;1;1; ; ; ; ; ; ;20;7;1; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4781;5211;7; ; ; ; ; ; ; ; ; ; ; ; ; ;5;6;1;2;2;1;1;20; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;5;2;3;1; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;101,700086564304;5;1;1; ;5;7;685;0;0;5;2713;010150052602;01015005260200909;010150052602009091;01015005260200909102;202012
1;10150;052602;009;10;1;01;1;23;1;10;10;1;2; ; ; ;5;4;6;1; ; ;1;2;60260;1;1; ; ; ; ; ; ;40; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5224;9333;6;2; ; ; ; ; ; ; ; ; ; ; ; ;0;4;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;4;1;1;2;1;1;2;1;1;1;1;2;5;3;3;3;200;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;200;101,700086564304;4;2;1; ;9;8;66,6666666666667;1;0;3;2713;010150052602;01015005260200910;010150052602009101;01015005260200910101;202012
1;10150;052602;009;10;1;02;2;21;2;10;10;1;2; ; ; ;8;5;7;1; ; ;1;2;60260;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;3;3; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;101,700086564304;9; ; ; ; ; ;66,6666666666667;1;0;3;2713;010150052602;01015005260200910;010150052602009101;01015005260200910102;202012
1;10150;052602;009;10;1;03;2;4;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;2;170150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;101,700086564304;0; ; ; ; ; ;66,6666666666667;1;0; ;2713;010150052602;01015005260200910;010150052602009101;01015005260200910103;202012
1;10150;052903;005;02;1;01;1;59;1;10;10;1;2; ; ; ;5;9;5; ;1;30110301;6;2;30355;2;1; ; ; ; ; ; ;60; ; ;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4922;8322;6;2; ; ; ; ; ; ; ; ; ; ; ; ;17;3;1;1;2;1;1;60; ; ; ; ; ; ; ; ; ; ; ;3;1;1;2;2;2;2;2;2;2;2;2;5;2;3;1;360;2; ;120; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;240;98,5996358131308;4;1;1; ;8;8;60;1;0;5;2712;010150052903;01015005290300502;010150052903005021;01015005290300502101;202012
1;10150;052903;005;02;1;02;2;52;2;10;10;1;2; ; ; ;8;9;5; ;1;30110301;6;2;30350;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;3;1; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;98,5996358131308;9; ; ; ; ; ;60;1;0;5;2712;010150052903;01015005290300502;010150052903005021;01015005290300502102;202012
1;10150;052903;005;02;1;03;1;18;3;10;10;6;1;1;1;1; ;7;3; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;3;3; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;98,5996358131308;9; ; ; ; ; ;60;1;0;4;2712;010150052903;01015005290300502;010150052903005021;01015005290300502103;202012
1;10150;052903;005;02;1;04;2;17;3;10;10;6;1;1;1;1; ;7;2; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;3;3; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;98,5996358131308;9; ; ; ; ; ;60;1;0;4;2712;010150052903;01015005290300502;010150052903005021;01015005290300502104;202012
