area;ciudad;conglomerado;panelm;vivienda;hogar;P01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p75g;p76;p76h;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
2;150350;900801;60;8;1;1;1;53;1;10;10;1;2; ; ; ;3;6;6; ; ; ;1;1; ;1;1; ; ; ; ; ;20;6; ;2;1;10; ;7; ; ; ; ; ; ; ; ; ;150;6130;6;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ;38;10;1;3;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;5;150;1;73;8; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1522;172,567126;4;215;72,66666667;1;0;2;1; ;2;6;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150350;900801;60;8;1;2;2;41;2;10;10;1;2; ; ; ;3;4;6;1; ; ;1;1; ;1;1; ; ; ; ; ;20;6; ;4; ; ;3; ; ; ; ; ; ; ; ; ; ;150;9213;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;10;1;3;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1522;172,567126;3; ;72,66666667;1;0;5;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150350;900801;60;8;1;3;1;15;3;10;10;6;1;1;2;4; ;5;9;1; ; ;1;2;150150;1;2;8; ; ; ; ;10;7; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;150;9213;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;10;1;3;3;2;1;10; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1522;172,567126;3; ;72,66666667;1;0;5;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150350;900801;60;9;1;1;1;33;1;1;10;1;2; ; ; ;3;6;6; ; ; ;1;1; ;1;1; ; ; ; ; ;70; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;141;6121;2; ; ; ;2;2;1;2;1;2;1;2;2;2;1;1;11;11;1;5;2;1;1;70; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;460;38;1;80; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1522;172,567126;4;578;159,25;0;0;1;1; ;1;6;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150350;900801;60;9;1;2;2;33;2;10;10;1;2; ; ; ;3;6;4; ; ; ;1;1; ;1;2;8; ; ; ; ;21;1; ;4; ; ;1; ; ; ; ; ; ; ; ; ; ;150;6330;6;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ;18;10;1;2;3;2;1;21; ; ; ; ; ; ; ; ; ; ; ;5;0;1;80;35; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1522;172,567126;4;45;159,25;0;0;4;1; ;2;6;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150350;900801;60;9;1;3;2;15;3;1;10;6;1;1;1;4; ;5;9;1; ; ;1;1; ;1;2;8; ; ; ; ;7;7; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;150;9213;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;10;1;2;3;2;1;7; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1522;172,567126;3; ;159,25;0;0;5;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150350;900801;60;9;1;4;1;11;3;1;10; ;1;1;1;4; ;5;7;1; ; ;1;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1522;172,567126;3; ;159,25;0;0;0; ; ; ; ; ;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;2;1;1;2;51;1;10;10;2;2; ; ; ;11;4;6;1; ; ;1;1; ;1;1; ; ; ; ; ;37;1; ;4; ; ;1; ; ; ; ; ; ; ; ; ; ;150;6130;6;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ;36;10;1;3;3;2;1;37; ; ; ; ; ; ; ; ; ; ; ;5;52;1;43;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;1; ;55;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3;95;27,5;1;1;4;1; ;2;6;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;2;1;2;1;23;3;10;10;6;2; ; ; ;7;5;7;1; ; ;1;2;180150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3; ;27,5;1;1;9; ; ; ; ; ;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;2;1;3;2;18;3;10;10;2;2; ; ; ;3;7;2; ; ; ;1;1; ;1;1; ; ; ; ; ;7;1; ;4; ; ;1; ; ; ; ; ; ; ; ; ; ;150;9213;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;10;1;3;3;2;1;7; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;4; ;27,5;1;1;5;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;2;1;4;1;15;3;10;10;6;1;1;1;4; ;5;9;1; ; ;1;1; ;1;1; ; ; ; ; ;10;7; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;150;9211;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;10;1;3;3;2;1;10; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;11;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3; ;27,5;1;1;5;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;2;1;5;1;8;3;10;10; ;1;1;1;4; ;5;3;1; ; ;1;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3; ;27,5;1;1;0; ; ; ; ; ;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;2;1;6;1;3;5;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525; ; ;27,5;1;1;0; ; ; ; ; ;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;3;1;1;1;63;1;1;10;1;2; ; ; ;11;4;6;1; ; ;1;1; ;2;1; ; ; ; ; ;44; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;122;6310;6;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ;2;10;1;3;3;2;2;30;14;0;4711;5223;7; ;9;1;3;3;2;5;0;1;25;0; ; ; ; ; ; ; ;2; ;1;300;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3;25;136,6666667;0;0;4;1; ;2;6;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;3;1;2;2;60;2;10;10;1;2; ; ; ;11;4;4;2; ; ;1;1; ;2;1; ; ; ; ; ;44; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;122;9211;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;40;10;1;3;3;2;2;30;14;0;4711;5221;6;2;9;1;3;3;2;5; ; ; ; ; ; ; ; ;60;1;20;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3;80;136,6666667;0;0;4;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;3;1;3;1;14;3;1;10;6;1;1;1;4; ;5;9;1; ; ;1;2;150150;2;1; ; ; ; ; ;12;7; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;4711;5223;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;9;1;3;3;2;2;7;5;0;122;9211;7; ;10;1;3;3;2; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;5;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3; ;136,6666667;0;0;0; ; ; ; ; ;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;5;1;1;1;47;1;10;10;1;2; ; ; ;3;6;6; ; ; ;1;1; ;1;1; ; ; ; ; ;16;2; ;2;1;30; ;7; ; ; ; ; ; ; ; ; ;127;6114;6;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ;25;10;1;4;3;2;1;25; ; ; ; ; ; ; ; ; ; ; ;5;215;1;56;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;4;271;186,5;0;0;2;1; ;2;6;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;5;1;2;2;42;2;1;10;1;2; ; ; ;5;6;6; ; ; ;1;1; ;1;1; ; ; ; ; ;45; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8890;5311;1; ; ; ;3;2;2;2;1;1;1;2;2;2;1;1;2;1;2; ; ; ;2;40;5;0;127;9211;7; ;10;1;4;3;2;1; ; ; ; ;407;53;1;1; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;4;461;186,5;0;0;1;1; ;1;5;17;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;5;1;3;2;17;3;1;10;6;1;1;1;4; ;7;1; ; ; ;1;1; ;1;1; ; ; ; ; ;5;7; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;127;9211;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;10;1;4;3;2;1;5; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;8;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;4; ;186,5;0;0;5;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;5;1;4;2;15;3;1;10;6;1;1;1;4; ;5;9;1; ; ;1;1; ;1;1; ; ; ; ; ;5;7; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;127;9211;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;10;1;4;3;2;1;5; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;6;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3; ;186,5;0;0;5;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;6;1;1;1;41;1;10;10;1;2; ; ; ;5;4;5;1; ; ;1;1; ;3;1; ; ; ; ; ;27;6; ;2;1;10; ;7; ; ; ; ; ; ; ; ; ;150;6130;6;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ;25;10;1;6;3;2;1;45; ; ; ; ; ; ; ; ; ; ; ;5;115;1;60;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3;175;36,625;1;1;2;1; ;2;6;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;6;1;2;2;42;2;10;10;1;2; ; ; ;11;4;6;1; ; ;1;1; ;3;1; ; ; ; ; ;30;1; ;4; ; ;1; ; ; ; ; ; ; ; ; ; ;150;9213;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30;10;1;6;3;2;1;30; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3; ;36,625;1;1;5;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;6;1;3;1;22;3;10;10;6;2; ; ; ;3;7;3; ; ; ;1;1; ;3;1; ; ; ; ; ;31;2; ;2;1;20; ;7; ; ; ; ; ; ; ; ; ;122;9211;4; ; ; ;6;1;2;2;2;2;2;2;2;2;2;2;7;11;1;3;3;2;2;16;15;0;150;9213;7; ;10;1;6;3;2;5; ; ; ; ;75;0;1;12; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;4;87;36,625;1;1;2;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;6;1;4;1;17;3;10;10;6;1;2;1;4; ;7;2; ; ; ;1;2;150150;3;1; ; ; ; ; ;5;7; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;150;9211;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;10;1;6;3;2;1;5; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;8;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;4; ;36,625;1;1;5;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;6;1;5;2;15;3;10;10;6;1;1;1;4; ;5;9;1; ; ;1;2;150150;3;1; ; ; ; ; ;5;7; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;150;9211;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;10;1;6;3;2;1;5; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;9;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3; ;36,625;1;1;5;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;6;1;6;1;12;3;10;10;6;1;1;1;4; ;5;7;1; ; ;1;2;150150;3;1; ; ; ; ; ;5;7; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;150;9211;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;10;1;6;3;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;8;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3; ;36,625;1;1;0; ; ; ; ; ;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;6;1;7;2;7;3;10;10; ;1;1;1;4; ;5;1;2; ; ;1;2;150150;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;6;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3; ;36,625;1;1;0; ; ; ; ; ;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;6;1;8;2;4;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;2;150150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525; ; ;36,625;1;1;0; ; ; ; ; ;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;10;1;1;1;62;1;10;10;6;2; ; ; ;11;4;6;1; ; ;1;1; ;1;1; ; ; ; ; ;10;1; ;4; ; ;5; ; ; ; ; ; ; ; ; ; ;150;6130;6;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;10;1;2;3;2;1;10; ; ; ; ; ; ; ; ; ; ; ;5;80;1;25;4; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;1; ;55;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3;101;78;1;0;4;1; ;2;6;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
2;150354;900804;60;10;1;2;1;82;6;10;10;4;2; ; ; ;1;4;2;2; ; ;1;1; ;1;1; ; ; ; ; ;5;1; ;4; ; ;3; ; ; ; ; ; ; ; ; ; ;150;9212;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;10;1;2;3;2;1;5; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1521;163,5800525;3; ;78;1;0;5;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
1;150450;501;42;2;1;1;1;27;1;1;10;6;2; ; ; ;5;9;5; ;1;30910502;6;1; ;1;1; ; ; ; ; ;70; ;1;2;1;5; ;7; ; ; ; ; ; ; ; ; ;8411;2264;1; ; ; ;3;2;2;2;1;2;1;2;2;2;1;1;4;1;2; ; ; ;2;40;30;0;8690;2264;6;2;8;1;1;3;2;1; ; ; ; ;930;120;2; ;200;2; ;2; ;2; ;1;120;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1519;188,7221843;5;1250;1370;0;0;1;1; ;1;2;15;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
1;150450;501;42;3;1;1;1;59;1;1;10;1;2; ; ; ;11;8;3; ;1;20710512;6;2;170150;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8411;1112;1; ; ; ;1;1;2;2;1;1;1;2;2;2;1;1;32;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;650;285;1;14; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1519;188,7221843;5;949;837;0;0;1;1; ;1;1;15;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
1;150450;501;42;3;1;2;2;60;2;10;10;1;2; ; ; ;11;9;2; ;2; ;6;2;180150;2;1; ; ; ; ; ;60; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4761;5221;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;12;6;1;1;2;1;2;54;6;0;4791;5244;6;2;9;1;1;3;2;5;900;1;25;300; ; ; ; ;100;2; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1519;188,7221843;5;725;837;0;0;1;1; ;1;5;7;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
1;150450;501;42;4;1;1;1;29;1;1;10;1;2; ; ; ;3;6;6; ; ; ;6;1; ;2;1; ; ; ; ; ;96; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8010;5414;2; ; ; ;3;2;2;2;1;1;1;2;2;1;1;1;7;1;2; ; ; ;2;84;12;0;150;6130;6;2;10;1;2;3;2;1; ; ; ; ;460;50;1;21;15;1;2;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1519;188,7221843;4;548;185,6666667;0;0;1;1; ;1;5;14;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
1;150450;501;42;4;1;2;2;33;2;10;10;1;2; ; ; ;3;6;6; ; ; ;6;1; ;2;2;8; ; ; ; ;10;3; ;3;1;30; ;7; ; ; ; ; ; ; ; ; ;150;9213;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;10;1;2;3;2;1;10; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1519;188,7221843;4; ;185,6666667;0;0;2;1; ;2;9;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
1;150450;501;42;4;1;3;2;12;3;1;10;6;1;1;1;4; ;5;6;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;9;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1519;188,7221843;3; ;185,6666667;0;0;0; ; ; ; ; ;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
1;150450;501;42;5;1;1;1;33;1;10;10;5;2; ; ; ;2;9;5; ;1;30710503;6;2;170150;2;1; ; ; ; ; ;40; ;1;2;1;15; ;7; ; ; ; ; ; ; ; ; ;8411;3323;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;10;8;1;1;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;1200;2; ;50; ; ; ; ; ; ; ;2; ;2; ;1;100;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1519;188,7221843;5;1150;419,3333333;0;0;1;1; ;1;3;15;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
1;150450;501;42;5;1;2;2;26;2;10;10;5;2; ; ; ;2;9;5; ;1;30310403;6;2;71050;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;7;1; ;1;5;24;8412;2634;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1519;188,7221843;5; ;419,3333333;0;0;8; ;1; ; ; ;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
1;150450;501;42;5;1;3;1;7;3;10;10; ;1;1;1;4; ;5;2;1; ; ;6;2;150750;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;8;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1519;188,7221843;3; ;419,3333333;0;0;0; ; ; ; ; ;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
1;150450;501;42;6;1;1;1;50;1;10;10;1;2; ; ; ;11;8;3; ;1;20410304;6;2;150750;2;1; ; ; ; ; ;57; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;141;6121;5;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ;12;10;1;2;2;1;2;42;15;0;4210;3123;2; ;2;1;12;1;1;5;4000;1;30;800; ; ; ; ;600;2; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1519;188,7221843;5;3830;2140;0;0;1;1; ;1;6;1;1,50E+11;1,50E+16;1,50E+17;1,50E+19;202406
