area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
1;70150;017404;049;05;1;03;1;26;7;10;10;6;2; ; ; ;5;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4210;9312;2; ; ; ;3;2;2;2;2;2;2;2;2;2;2;2;1;1;1;50;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;400;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;201,521491813662;4;400;275;0;0;4;1; ;1;9;6;070150017404;07015001740404905;070150017404049051;07015001740404905103;202306
1;70150;017404;049;05;1;04;2;15;7;10;10;6;1;1;3;4; ;7;1; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;201,521491813662;4; ;275;0;0;9; ; ; ; ; ;070150017404;07015001740404905;070150017404049051;07015001740404905104;202306
1;70150;017404;049;06;1;01;1;70;1;10;10;4;2; ; ; ;1;4;6;1; ; ;6;2;80150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;80;2; ;1;100;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;201,521491813662;3; ;128,4;0;0;9; ; ; ; ; ;070150017404;07015001740404906;070150017404049061;07015001740404906101;202306
1;70150;017404;049;06;1;02;2;40;3;10;10;3;2; ; ; ;15;4;6;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;1;55;1;240; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;201,521491813662;3; ;128,4;0;0;9; ; ; ; ; ;070150017404;07015001740404906;070150017404049061;07015001740404906102;202306
1;70150;017404;049;06;1;03;2;22;5;10;10;6;2; ; ; ;7;1; ;2; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;201,521491813662;1; ;128,4;0;0;9; ; ; ; ; ;070150017404;07015001740404906;070150017404049061;07015001740404906103;202306
1;70150;017404;049;06;1;04;1;21;5;10;10;6;2; ; ; ;5;7;3; ; ; ;6;1; ;1;1; ; ; ; ; ;30;1; ;1;1;20; ;1;4; ; ; ; ; ; ; ; ;4662;8343;2; ; ; ;3;2;2;2;2;2;2;2;2;2;2;2;1;1;2; ; ; ;1;30; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;400;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;201,521491813662;4;400;128,4;0;0;2;1; ;1;8;7;070150017404;07015001740404906;070150017404049061;07015001740404906104;202306
1;70150;017404;049;06;1;05;2;11;5;10;10; ;1;2;1;4; ;5;6;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;201,521491813662;3; ;128,4;0;0;0; ; ; ; ; ;070150017404;07015001740404906;070150017404049061;07015001740404906105;202306
1;70150;017404;049;07;1;01;2;31;1;10;10;6;2; ; ; ;15;4;6;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;370;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;201,521491813662;3; ;94,25;0;0;9; ; ; ; ; ;070150017404;07015001740404907;070150017404049071;07015001740404907101;202306
1;70150;017404;049;07;1;02;1;15;3;10;10;6;1;1;1;4; ;5;10;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;201,521491813662;3; ;94,25;0;0;9; ; ; ; ; ;070150017404;07015001740404907;070150017404049071;07015001740404907102;202306
1;70150;017404;049;07;1;03;2;10;3;10;10; ;1;1;1;4; ;5;5;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;201,521491813662;3; ;94,25;0;0;0; ; ; ; ; ;070150017404;07015001740404907;070150017404049071;07015001740404907103;202306
1;70150;017404;049;07;1;04;1;2;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;201,521491813662; ; ;94,25;0;0;0; ; ; ; ; ;070150017404;07015001740404907;070150017404049071;07015001740404907104;202306
1;70150;017701;036;01;1;01;1;61;1;10;10;5;2; ; ; ;5;4;6;1; ; ;6;2;110150;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4921;8331;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;40;3;1;1;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;1500;2; ;700; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;3;800;255,2;0;0;1;1; ;1;8;8;070150017701;07015001770103601;070150017701036011;07015001770103601101;202306
1;70150;017701;036;01;1;02;2;41;2;1;10;5;2; ; ; ;5;9;3; ;2; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;4921;5112;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;15;1;1;6;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;420;50;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;5;470;255,2;0;0;1;1; ;1;5;8;070150017701;07015001770103601;070150017701036011;07015001770103601102;202306
1;70150;017701;036;01;1;03;2;6;3;1;10; ;1;1;1;4; ;5;1;2; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;6;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;3; ;255,2;0;0;0; ; ; ; ; ;070150017701;07015001770103601;070150017701036011;07015001770103601103;202306
1;70150;017701;036;01;1;04;2;78;6;10;10;6;2; ; ; ;1;4;2;1; ; ;6;2;70250;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;3; ;255,2;0;0;9; ; ; ; ; ;070150017701;07015001770103601;070150017701036011;07015001770103601104;202306
1;70150;017701;036;01;1;05;2;19;7;10;10;4;2; ; ; ;3;7;2; ; ; ;6;1; ;5;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;4; ;255,2;0;0;9; ; ; ; ; ;070150017701;07015001770103601;070150017701036011;07015001770103601105;202306
1;70150;017701;036;02;1;01;2;32;1;1;10;2;2; ; ; ;2;10;2; ;1;50410102;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;1; ; ; ; ; ; ; ; ; ; ;8411;3352;1; ; ; ;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1700;240;2; ; ; ; ;1;240;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;5;1940;1090;0;0;1;1; ;1;3;15;070150017701;07015001770103602;070150017701036021;07015001770103602101;202306
1;70150;017701;036;02;1;02;2;1;3;1;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415; ; ;1090;0;0;0; ; ; ; ; ;070150017701;07015001770103602;070150017701036021;07015001770103602102;202306
1;70150;017701;036;03;1;01;1;53;1;1;10;3;2; ; ; ;5;6;6; ; ; ;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;6910;8322;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;20;1;1;10;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;450;50;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;4;500;325;0;0;1;1; ;1;8;13;070150017701;07015001770103603;070150017701036031;07015001770103603101;202306
1;70150;017701;036;03;1;02;1;27;3;10;10;6;2; ; ; ;5;7;3; ; ; ;6;1; ;2;1; ; ; ; ; ;24;3; ;1;1;20; ;1;4; ; ; ; ; ; ; ; ;5920;3521;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;6;9;1;1;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;5;300;2; ;150; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;4;150;325;0;0;2;1; ;2;3;10;070150017701;07015001770103603;070150017701036031;07015001770103603102;202306
1;70150;017701;036;04;1;01;2;83;1;10;10;4;2; ; ; ;1;4;6;1; ; ;6;2;110153;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;3; ;90;0;0;9; ; ; ; ; ;070150017701;07015001770103604;070150017701036041;07015001770103604101;202306
1;70150;017701;036;04;1;02;2;59;3;2;10;6;2; ; ; ;5;9;5; ;1;30110301;6;2;110153;2;1; ; ; ; ; ;20;1; ;4; ; ;1; ; ; ; ; ; ; ; ; ; ;5610;9411;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;0;9;1;1;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;2;400;1;50;180; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;5;270;90;0;0;4;1; ;2;9;9;070150017701;07015001770103604;070150017701036041;07015001770103604102;202306
1;70150;017701;036;04;1;03;2;30;5;10;10;6;2; ; ; ;5;9;5; ;1;30310506;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8549;2356;2; ; ; ;3;2;2;2;2;2;2;2;2;2;2;2;6;1;1;20;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;0;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;5;0;90;0;0;4;1; ;1;2;16;070150017701;07015001770103604;070150017701036041;07015001770103604103;202306
1;70150;017701;036;05;1;01;1;53;1;10;10;6;2; ; ; ;7;4;6;1; ; ;6;2;71353;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;120;2; ;1;100;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;3; ;220;0;0;9; ; ; ; ; ;070150017701;07015001770103605;070150017701036051;07015001770103605101;202306
1;70150;017701;036;06;1;01;1;62;1;10;10;5;2; ; ; ;5;4;6;1; ; ;6;1; ;3;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;729;1322;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;20;1;1;8;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;600;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;3;600;286;0;0;1;1; ;1;1;2;070150017701;07015001770103606;070150017701036061;07015001770103606101;202306
1;70150;017701;036;06;1;02;2;40;2;10;10;5;2; ; ; ;5;4;6;1; ; ;6;2;10650;3;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4799;9520;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;4;3;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;600;1;80;300; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;3;380;286;0;0;4;1; ;2;9;7;070150017701;07015001770103606;070150017701036061;07015001770103606102;202306
1;70150;017701;036;06;1;03;2;23;3;1;10;6;1;5;1;4; ;9;6; ;2; ;6;1; ;3;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;8610;3256;1; ; ; ;3;2;2;2;1;2;1;2;2;2;1;1;0;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;402;48;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;5;450;286;0;0;1;1; ;1;3;17;070150017701;07015001770103606;070150017701036061;07015001770103606103;202306
1;70150;017701;036;06;1;04;2;20;3;10;10;6;1;2;1;4; ;9;3; ;2; ;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;5; ;286;0;0;9; ; ; ; ; ;070150017701;07015001770103606;070150017701036061;07015001770103606104;202306
1;70150;017701;036;06;1;05;1;11;3;10;10; ;1;1;3;4; ;5;6;1; ; ;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;3; ;286;0;0;0; ; ; ; ; ;070150017701;07015001770103606;070150017701036061;07015001770103606105;202306
1;70150;017701;036;07;1;01;1;28;1;10;10;1;2; ; ; ;2;9;5; ;1;30710401;6;2;90150;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;7911;4221;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;10;6;1;1;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;700;2; ;200; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;5;500;825;0;0;1;1; ;1;4;14;070150017701;07015001770103607;070150017701036071;07015001770103607101;202306
1;70150;017701;036;07;1;02;2;31;2;1;10;1;2; ; ; ;2;9;5; ;1;30810105;6;2;230150;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8530;2310;1; ; ; ;1;2;2;2;1;2;1;2;2;2;1;1;6;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1000;150;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2812;62,9121437276415;5;1150;825;0;0;1;1; ;1;2;16;070150017701;07015001770103607;070150017701036071;07015001770103607102;202306
1;70150;017902;035;01;1;01;1;64;1;10;10;3;2; ; ; ;5;6;3; ; ; ;6;2;91950;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4923;8332;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;27;3;1;1;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;1000;2; ;300; ; ; ; ; ; ; ;2; ;2; ;1;400;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2811;49,7440388989583;3;700;500;0;0;1;1; ;1;8;8;070150017902;07015001790203501;070150017902035011;07015001790203501101;202306
1;70150;017902;035;01;1;02;2;93;6;10;10;4;2; ; ; ;1;4;1;2; ; ;6;2;91950;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2811;49,7440388989583;3; ;500;0;0;9; ; ; ; ; ;070150017902;07015001790203501;070150017902035011;07015001790203501102;202306
1;70150;017902;035;01;1;03;2;53;7;10;10;2;2; ; ; ;5;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;9602;5141;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;20;6;1;1;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;700;2; ;300; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2811;49,7440388989583;4;400;500;0;0;4;1; ;1;5;19;070150017902;07015001790203501;070150017902035011;07015001790203501103;202306
1;70150;017902;035;02;1;01;2;32;1;10;10;6;2; ; ; ;2;8;3; ;1;20610402;6;2;170150;1;1; ; ; ; ; ;20;1; ;1;1;20; ;7; ; ; ; ; ; ; ; ; ;6201;3512;5;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;8;6;1;2;3;1;1;20; ; ; ; ; ; ; ; ; ; ; ;5;450;2; ;100; ; ; ; ; ; ; ;2; ;2; ;1;200;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2811;49,7440388989583;5;350;301,333333333333;0;0;2;1; ;1;3;10;070150017902;07015001790203502;070150017902035021;07015001790203502101;202306
1;70150;017902;035;02;1;02;2;30;9;10;10;3;2; ; ; ;2;8;3; ;1;20610402;6;1; ;1;1; ; ; ; ; ;20;1; ;1;1;20; ;7; ; ; ; ; ; ; ; ; ;6201;3512;5;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;8;6;1;2;3;1;1;20; ; ; ; ; ; ; ; ; ; ; ;5;450;2; ;100; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2811;49,7440388989583;5;350;301,333333333333;0;0;2;1; ;1;3;10;070150017902;07015001790203502;070150017902035021;07015001790203502102;202306
1;70150;017902;035;02;1;03;2;10;9;10;10; ;1;1;1;4; ;5;5;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2811;49,7440388989583;3; ;301,333333333333;0;0;0; ; ; ; ; ;070150017902;07015001790203502;070150017902035021;07015001790203502103;202306
1;70150;017902;035;03;1;01;2;52;1;10;10;2;2; ; ; ;11;4;6;1; ; ;6;2;110550;1;1; ; ; ; ; ;8;1; ;1;1;30; ;7; ; ; ; ; ; ; ; ; ;8121;9111;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;8;1;1;3;2;1;8; ; ; ; ; ; ; ; ; ; ; ;5;80;2; ;5; ; ; ; ; ; ; ;2; ;2; ;1;200;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2811;49,7440388989583;3;75;135,666666666667;0;0;2;1; ;2;9;14;070150017902;07015001790203503;070150017902035031;07015001790203503101;202306
1;70150;017902;035;03;1;02;2;19;3;10;10;6;2; ; ; ;3;7;3; ; ; ;6;1; ;1;1; ; ; ; ; ;12;1; ;1;1;30; ;1;4; ; ; ; ; ; ; ; ;4771;5223;2; ; ; ;3;1;2;2;2;2;2;2;2;2;2;2;0;1;1;2;3;1;1;12; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;120;0;1;12; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2811;49,7440388989583;4;132;135,666666666667;0;0;2;1; ;1;5;7;070150017902;07015001790203503;070150017902035031;07015001790203503102;202306
1;70150;017902;035;03;1;03;2;6;5;10;10; ;1;1;1;4; ;5;1;2; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2811;49,7440388989583;3; ;135,666666666667;0;0;0; ; ; ; ; ;070150017902;07015001790203503;070150017902035031;07015001790203503103;202306
1;70150;017902;035;04;1;01;2;76;1;1;10;3;2; ; ; ;1;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;900;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2811;49,7440388989583;4; ;900;0;0;9; ; ; ; ; ;070150017902;07015001790203504;070150017902035041;07015001790203504101;202306
1;70150;017902;035;05;1;01;2;51;1;10;10;3;2; ; ; ;11;9;1; ;2; ;6;2;120550;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;150;1;100;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2811;49,7440388989583;5; ;72;1;0;9; ; ; ; ; ;070150017902;07015001790203505;070150017902035051;07015001790203505101;202306
