area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;10150;014401;009;04;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2711;82,5553602168215;010150014401;01015001440100904;010150014401009041;202012
1;10150;014401;009;05;1;1;1;1;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;82,5553602168215;010150014401;01015001440100905;010150014401009051;202012
1;10150;014401;009;06;1;1;2;2;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2711;82,5553602168215;010150014401;01015001440100906;010150014401009061;202012
1;10150;014401;009;07;1;1;1;3;2;2;2;1;1;5;3;1;1;1;1; ; ;1; ; ;1;1;1;2;5;2711;82,5553602168215;010150014401;01015001440100907;010150014401009071;202012
1;10150;014401;009;09;1;1;1;4;2;2;1;3;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;82,5553602168215;010150014401;01015001440100909;010150014401009091;202012
1;10150;014901;009;01;1;1;1;2;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;44,1970693326891;010150014901;01015001490100901;010150014901009011;202012
1;10150;014901;009;02;1;1;1;2;2;2;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2712;44,1970693326891;010150014901;01015001490100902;010150014901009021;202012
1;10150;014901;009;05;1;1;1;4;1;1;1;3;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;44,1970693326891;010150014901;01015001490100905;010150014901009051;202012
1;10150;014901;009;06;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;44,1970693326891;010150014901;01015001490100906;010150014901009061;202012
1;10150;014901;009;08;1;1;1;6;3;2;1;1;1;5;3;1;1;1;1; ; ;1; ; ;1;1;1;2;5;2712;44,1970693326891;010150014901;01015001490100908;010150014901009081;202012
1;10150;014901;009;10;1;1;1;2;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;44,1970693326891;010150014901;01015001490100910;010150014901009101;202012
1;10150;016502;009;01;1;1;2;4;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;61,9312920169823;010150016502;01015001650200901;010150016502009011;202012
1;10150;016502;009;03;1;1;2;2;2;1;2;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2713;61,9312920169823;010150016502;01015001650200903;010150016502009031;202012
1;10150;016502;009;05;1;1;2;6;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2713;61,9312920169823;010150016502;01015001650200905;010150016502009051;202012
1;10150;016502;009;08;1;1;2;6;1;1;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;61,9312920169823;010150016502;01015001650200908;010150016502009081;202012
1;10150;016502;009;10;1;1;3;2;3;1;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;61,9312920169823;010150016502;01015001650200910;010150016502009101;202012
1;10150;017702;009;01;1;3;1;3;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;221,470594107818;010150017702;01015001770200901;010150017702009011;202012
1;10150;017702;009;02;1;3;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;221,470594107818;010150017702;01015001770200902;010150017702009021;202012
1;10150;017702;009;06;1;1;3;6;2;5;2;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2713;221,470594107818;010150017702;01015001770200906;010150017702009061;202012
1;10150;017702;009;07;1;1;1;3;1;4;1;1;1;6;5;1;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;221,470594107818;010150017702;01015001770200907;010150017702009071;202012
1;10150;017702;009;08;1;1;3;1;1;2;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;221,470594107818;010150017702;01015001770200908;010150017702009081;202012
1;10150;017702;009;09;1;1;1;3;2;5;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;221,470594107818;010150017702;01015001770200909;010150017702009091;202012
1;10150;017702;009;10;1;3;1;2;1;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;221,470594107818;010150017702;01015001770200910;010150017702009101;202012
1;10150;018401;005;01;1;1;1;4;1;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;174,402991499661;010150018401;01015001840100501;010150018401005011;202012
1;10150;018401;005;02;1;1;1;4;2;5;3;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;174,402991499661;010150018401;01015001840100502;010150018401005021;202012
1;10150;018401;005;03;1;1;2;1;1;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2711;174,402991499661;010150018401;01015001840100503;010150018401005031;202012
1;10150;018401;005;05;1;1;2;6;2;5;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2711;174,402991499661;010150018401;01015001840100505;010150018401005051;202012
1;10150;018401;005;06;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;1;1;2711;174,402991499661;010150018401;01015001840100506;010150018401005061;202012
1;10150;018401;005;09;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2711;174,402991499661;010150018401;01015001840100509;010150018401005091;202012
1;10150;018401;005;10;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2711;174,402991499661;010150018401;01015001840100510;010150018401005101;202012
1;10150;020701;005;01;1;1;2;4;2;2;2;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;108,682902232479;010150020701;01015002070100501;010150020701005011;202012
1;10150;020701;005;02;1;1;2;4;1;1;1;3;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;108,682902232479;010150020701;01015002070100502;010150020701005021;202012
1;10150;020701;005;03;1;1;2;1;1;1;1;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;108,682902232479;010150020701;01015002070100503;010150020701005031;202012
1;10150;020701;005;04;1;1;2;4;2;1;1;3;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;108,682902232479;010150020701;01015002070100504;010150020701005041;202012
1;10150;020701;005;05;1;1;1;4;2;1;2;3;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;108,682902232479;010150020701;01015002070100505;010150020701005051;202012
1;10150;020701;005;06;1;1;3;6;3;4;2;1;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;108,682902232479;010150020701;01015002070100506;010150020701005061;202012
1;10150;020701;005;07;1;1;2;6;2;2;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2713;108,682902232479;010150020701;01015002070100507;010150020701005071;202012
1;10150;022001;009;01;1;1;1;3;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2711;87,3259814530312;010150022001;01015002200100901;010150022001009011;202012
1;10150;022001;009;02;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2711;87,3259814530312;010150022001;01015002200100902;010150022001009021;202012
1;10150;022001;009;03;1;1;1;2;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2711;87,3259814530312;010150022001;01015002200100903;010150022001009031;202012
1;10150;022001;009;04;1;1;1;2;1;2;1;2;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;87,3259814530312;010150022001;01015002200100904;010150022001009041;202012
1;10150;022001;009;05;1;1;1;2;1;2;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;87,3259814530312;010150022001;01015002200100905;010150022001009051;202012
1;10150;022001;009;06;1;1;1;2;1;1;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2711;87,3259814530312;010150022001;01015002200100906;010150022001009061;202012
1;10150;022001;009;07;1;1;1;2;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2711;87,3259814530312;010150022001;01015002200100907;010150022001009071;202012
1;10150;022101;005;01;1;3;2;1;2;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;222,188102805856;010150022101;01015002210100501;010150022101005011;202012
1;10150;022101;005;02;1;1;2;1;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;3;1;1;2;5;2713;222,188102805856;010150022101;01015002210100502;010150022101005021;202012
1;10150;022101;005;03;1;1;2;1;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;222,188102805856;010150022101;01015002210100503;010150022101005031;202012
1;10150;022101;005;04;1;3;1;2;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;222,188102805856;010150022101;01015002210100504;010150022101005041;202012
1;10150;022101;005;05;1;1;2;1;1;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2713;222,188102805856;010150022101;01015002210100505;010150022101005051;202012
1;10150;022101;005;06;1;3;1;2;2;2;2;1;2;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;222,188102805856;010150022101;01015002210100506;010150022101005061;202012
1;10150;022101;005;07;1;1;1;2;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;222,188102805856;010150022101;01015002210100507;010150022101005071;202012
1;10150;022404;009;04;1;1;3;4;2;5;2;3;2;1;0;0;1;1;1; ; ;1; ; ;1;2;1;2;1;2713;83,3724602888045;010150022404;01015002240400904;010150022404009041;202012
1;10150;022404;009;05;1;1;1;4;2;5;1;3;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;83,3724602888045;010150022404;01015002240400905;010150022404009051;202012
1;10150;022404;009;06;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;83,3724602888045;010150022404;01015002240400906;010150022404009061;202012
1;10150;022404;009;07;1;1;1;4;1;5;1;3;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;83,3724602888045;010150022404;01015002240400907;010150022404009071;202012
1;10150;022404;009;10;1;1;2;4;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;83,3724602888045;010150022404;01015002240400910;010150022404009101;202012
1;10150;022502;005;01;1;1;2;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;97,7734384627582;010150022502;01015002250200501;010150022502005011;202012
1;10150;022502;005;02;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2711;97,7734384627582;010150022502;01015002250200502;010150022502005021;202012
1;10150;022502;005;03;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2711;97,7734384627582;010150022502;01015002250200503;010150022502005031;202012
1;10150;022502;005;04;1;1;1;2;2;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;97,7734384627582;010150022502;01015002250200504;010150022502005041;202012
1;10150;022502;005;05;1;1;4;2;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2711;97,7734384627582;010150022502;01015002250200505;010150022502005051;202012
1;10150;022502;005;06;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2711;97,7734384627582;010150022502;01015002250200506;010150022502005061;202012
1;10150;022502;005;07;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;97,7734384627582;010150022502;01015002250200507;010150022502005071;202012
1;10150;022603;009;01;1;3;1;1;1;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;2713;172,478240307477;010150022603;01015002260300901;010150022603009011;202012
1;10150;022603;009;02;1;1;1;4;2;5;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;172,478240307477;010150022603;01015002260300902;010150022603009021;202012
1;10150;022603;009;03;1;1;1;2;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;2713;172,478240307477;010150022603;01015002260300903;010150022603009031;202012
1;10150;022603;009;04;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;172,478240307477;010150022603;01015002260300904;010150022603009041;202012
1;10150;022603;009;05;1;1;1;4;2;4;2;1;2;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;172,478240307477;010150022603;01015002260300905;010150022603009051;202012
1;10150;022603;009;06;1;3;1;1;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;172,478240307477;010150022603;01015002260300906;010150022603009061;202012
1;10150;022603;009;07;1;1;1;2;2;4;2;1;2;2;1;0;1;1;5;3;1;1; ; ;1;3;1;2;4;2713;172,478240307477;010150022603;01015002260300907;010150022603009071;202012
1;10150;022701;009;01;1;3;1;2;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;166,976516698397;010150022701;01015002270100901;010150022701009011;202012
1;10150;022701;009;03;1;3;1;2;1;2;1;3;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2713;166,976516698397;010150022701;01015002270100903;010150022701009031;202012
1;10150;022701;009;04;1;1;2;6;2;4;2;3;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;166,976516698397;010150022701;01015002270100904;010150022701009041;202012
1;10150;022701;009;05;1;3;1;4;3;4;3;3;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;166,976516698397;010150022701;01015002270100905;010150022701009051;202012
1;10150;022701;009;06;1;3;1;2;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;166,976516698397;010150022701;01015002270100906;010150022701009061;202012
1;10150;022701;009;07;1;3;1;4;3;7;3;3;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2713;166,976516698397;010150022701;01015002270100907;010150022701009071;202012
1;10150;022701;009;08;1;1;2;2;1;1;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;166,976516698397;010150022701;01015002270100908;010150022701009081;202012
1;10150;023502;005;01;1;1;1;2;2;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;125,102828413265;010150023502;01015002350200501;010150023502005011;202012
1;10150;023502;005;02;1;1;1;2;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;125,102828413265;010150023502;01015002350200502;010150023502005021;202012
1;10150;023502;005;03;1;1;1;2;2;1;1;1;1;3;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;125,102828413265;010150023502;01015002350200503;010150023502005031;202012
1;10150;023502;005;04;1;1;2;2;1;1;2;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2711;125,102828413265;010150023502;01015002350200504;010150023502005041;202012
1;10150;023502;005;05;1;1;2;2;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2711;125,102828413265;010150023502;01015002350200505;010150023502005051;202012
1;10150;023502;005;07;1;1;1;2;2;1;2;1;1;6;5;1;1;1;1; ; ;1; ; ;1;1;1;2;1;2711;125,102828413265;010150023502;01015002350200507;010150023502005071;202012
1;10150;023502;005;08;1;1;1;2;1;2;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;125,102828413265;010150023502;01015002350200508;010150023502005081;202012
1;10150;024501;009;01;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;85,3027572951211;010150024501;01015002450100901;010150024501009011;202012
1;10150;024501;009;02;1;1;1;2;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2712;85,3027572951211;010150024501;01015002450100902;010150024501009021;202012
1;10150;024501;009;03;1;1;1;2;2;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;85,3027572951211;010150024501;01015002450100903;010150024501009031;202012
1;10150;024501;009;04;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2712;85,3027572951211;010150024501;01015002450100904;010150024501009041;202012
1;10150;024501;009;06;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2712;85,3027572951211;010150024501;01015002450100906;010150024501009061;202012
1;10150;024501;009;07;1;1;1;2;2;1;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;85,3027572951211;010150024501;01015002450100907;010150024501009071;202012
1;10150;024501;009;08;1;1;2;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;85,3027572951211;010150024501;01015002450100908;010150024501009081;202012
1;10150;024701;005;01;1;1;2;4;1;3;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;93,0020152541388;010150024701;01015002470100501;010150024701005011;202012
1;10150;024701;005;02;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;93,0020152541388;010150024701;01015002470100502;010150024701005021;202012
1;10150;024701;005;04;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;93,0020152541388;010150024701;01015002470100504;010150024701005041;202012
1;10150;024701;005;05;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;93,0020152541388;010150024701;01015002470100505;010150024701005051;202012
1;10150;024701;005;06;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;93,0020152541388;010150024701;01015002470100506;010150024701005061;202012
1;10150;024701;005;07;1;1;1;2;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2712;93,0020152541388;010150024701;01015002470100507;010150024701005071;202012
1;10150;024701;005;08;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;93,0020152541388;010150024701;01015002470100508;010150024701005081;202012
1;10150;025402;005;01;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;249,112591216844;010150025402;01015002540200501;010150025402005011;202012
1;10150;025402;005;02;1;1;1;2;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2711;249,112591216844;010150025402;01015002540200502;010150025402005021;202012
1;10150;025402;005;03;1;1;1;4;2;2;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;249,112591216844;010150025402;01015002540200503;010150025402005031;202012
1;10150;025402;005;04;1;1;1;2;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2711;249,112591216844;010150025402;01015002540200504;010150025402005041;202012
1;10150;025402;005;05;1;1;1;2;2;1;2;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;249,112591216844;010150025402;01015002540200505;010150025402005051;202012
1;10150;025402;005;07;1;1;1;2;2;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;249,112591216844;010150025402;01015002540200507;010150025402005071;202012
1;10150;025402;005;08;1;1;1;2;1;1;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;1;2711;249,112591216844;010150025402;01015002540200508;010150025402005081;202012
1;10150;026501;009;02;1;1;2;6;1;1;1;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;66,7156076234913;010150026501;01015002650100902;010150026501009021;202012
1;10150;026501;009;03;1;1;3;4;2;1;1;1;2;1;0;0;2;4;1; ; ;1; ; ;2;1;1;2;6;2713;66,7156076234913;010150026501;01015002650100903;010150026501009031;202012
1;10150;026501;009;04;1;1;3;6;1;5;2;3;2;2;1;0;1;1;1; ; ;1; ; ;2;2;1;2;6;2713;66,7156076234913;010150026501;01015002650100904;010150026501009041;202012
1;10150;026501;009;08;1;1;2;4;2;1;1;3;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2713;66,7156076234913;010150026501;01015002650100908;010150026501009081;202012
1;10150;026501;009;09;1;1;1;4;2;1;1;3;1;7;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;66,7156076234913;010150026501;01015002650100909;010150026501009091;202012
1;10150;026701;009;01;1;1;1;2;1;1;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;92,0818072400911;010150026701;01015002670100901;010150026701009011;202012
1;10150;026701;009;02;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2711;92,0818072400911;010150026701;01015002670100902;010150026701009021;202012
1;10150;026701;009;03;1;1;1;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2711;92,0818072400911;010150026701;01015002670100903;010150026701009031;202012
1;10150;026701;009;05;1;1;1;2;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;92,0818072400911;010150026701;01015002670100905;010150026701009051;202012
1;10150;026701;009;06;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;92,0818072400911;010150026701;01015002670100906;010150026701009061;202012
1;10150;026701;009;07;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2711;92,0818072400911;010150026701;01015002670100907;010150026701009071;202012
1;10150;026701;009;08;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2711;92,0818072400911;010150026701;01015002670100908;010150026701009081;202012
1;10150;026902;005;01;1;1;1;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;68,1344736830877;010150026902;01015002690200501;010150026902005011;202012
1;10150;026902;005;02;1;1;1;2;1;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;68,1344736830877;010150026902;01015002690200502;010150026902005021;202012
1;10150;026902;005;03;1;1;2;2;2;2;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;68,1344736830877;010150026902;01015002690200503;010150026902005031;202012
1;10150;026902;005;04;1;1;2;2;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;68,1344736830877;010150026902;01015002690200504;010150026902005041;202012
1;10150;026902;005;05;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2712;68,1344736830877;010150026902;01015002690200505;010150026902005051;202012
1;10150;026902;005;06;1;1;1;2;2;2;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;68,1344736830877;010150026902;01015002690200506;010150026902005061;202012
1;10150;026902;005;07;1;1;1;2;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;68,1344736830877;010150026902;01015002690200507;010150026902005071;202012
1;10150;027203;005;01;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;98,1410107912275;010150027203;01015002720300501;010150027203005011;202012
1;10150;027203;005;02;1;1;1;4;2;4;2;3;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;98,1410107912275;010150027203;01015002720300502;010150027203005021;202012
1;10150;027203;005;03;1;1;1;2;2;5;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2712;98,1410107912275;010150027203;01015002720300503;010150027203005031;202012
1;10150;027203;005;04;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;98,1410107912275;010150027203;01015002720300504;010150027203005041;202012
1;10150;027203;005;05;1;1;1;4;2;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;98,1410107912275;010150027203;01015002720300505;010150027203005051;202012
1;10150;027203;005;06;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;98,1410107912275;010150027203;01015002720300506;010150027203005061;202012
1;10150;027203;005;07;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;98,1410107912275;010150027203;01015002720300507;010150027203005071;202012
1;10150;027503;005;01;1;1;1;2;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;54,8126067841212;010150027503;01015002750300501;010150027503005011;202012
1;10150;027503;005;02;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;54,8126067841212;010150027503;01015002750300502;010150027503005021;202012
1;10150;027503;005;03;1;2;1;2;1;1;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2712;54,8126067841212;010150027503;01015002750300503;010150027503005031;202012
1;10150;027503;005;04;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2712;54,8126067841212;010150027503;01015002750300504;010150027503005041;202012
1;10150;027503;005;05;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2712;54,8126067841212;010150027503;01015002750300505;010150027503005051;202012
1;10150;027503;005;06;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2712;54,8126067841212;010150027503;01015002750300506;010150027503005061;202012
1;10150;027503;005;07;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2712;54,8126067841212;010150027503;01015002750300507;010150027503005071;202012
1;10150;027803;005;01;1;1;1;4;3;1;2;3;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;124,06866805994;010150027803;01015002780300501;010150027803005011;202012
1;10150;027803;005;02;1;1;2;6;2;1;2;1;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;124,06866805994;010150027803;01015002780300502;010150027803005021;202012
1;10150;027803;005;03;1;1;2;3;2;1;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;124,06866805994;010150027803;01015002780300503;010150027803005031;202012
1;10150;027803;005;05;1;1;2;4;2;1;2;3;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2713;124,06866805994;010150027803;01015002780300505;010150027803005051;202012
1;10150;027803;005;06;1;1;2;4;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2713;124,06866805994;010150027803;01015002780300506;010150027803005061;202012
1;10150;027803;005;07;1;1;2;1;1;2;1;1;1;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;124,06866805994;010150027803;01015002780300507;010150027803005071;202012
1;10150;027803;005;08;1;1;2;6;2;1;2;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2713;124,06866805994;010150027803;01015002780300508;010150027803005081;202012
1;10150;028202;005;01;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2712;73,8744727168656;010150028202;01015002820200501;010150028202005011;202012
