area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;upm;id_vivienda;id_hogar;estrato;fexp;periodo
1;170150;398001;021;02;1;3;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170150398001;17015039800102102;170150398001021021;2513;160,410832954018;202112
1;170150;398001;021;03;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170150398001;17015039800102103;170150398001021031;2513;160,410832954018;202112
1;170150;398001;021;04;1;1;2;1;1;2;1;1;1;3;2;0;1;3;1; ; ;5; ; ;1;1;1;2;1;170150398001;17015039800102104;170150398001021041;2513;160,410832954018;202112
1;170150;398001;021;05;1;3;2;1;1;4;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170150398001;17015039800102105;170150398001021051;2513;160,410832954018;202112
1;170150;398001;021;06;1;1;2;1;2;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170150398001;17015039800102106;170150398001021061;2513;160,410832954018;202112
1;170150;398001;021;07;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;170150398001;17015039800102107;170150398001021071;2513;160,410832954018;202112
2;170151;900103;027;02;1;2;1;2;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;4;4;170151900103;17015190010302702;170151900103027021;1723;369,378929290718;202112
2;170151;900103;027;03;1;3;1;3;2;4;2;1;3;2;2;0;2;1;2; ; ;1; ; ;1;1;1;4;5;170151900103;17015190010302703;170151900103027031;1723;369,378929290718;202112
2;170151;900103;027;04;1;3;1;2;2;2;1;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;4;4;170151900103;17015190010302704;170151900103027041;1723;369,378929290718;202112
2;170151;900103;027;05;1;2;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;4;4;170151900103;17015190010302705;170151900103027051;1723;369,378929290718;202112
2;170151;900103;027;06;1;3;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170151900103;17015190010302706;170151900103027061;1723;369,378929290718;202112
2;170151;900103;027;07;1;3;1;2;1;2;1;1;2;5;3;0;1;1;1; ; ;7; ; ;1;1;1;2;4;170151900103;17015190010302707;170151900103027071;1723;369,378929290718;202112
2;170151;900103;027;08;1;2;1;1;1;2;1;1;1;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170151900103;17015190010302708;170151900103027081;1723;369,378929290718;202112
2;170152;902401;027;01;1;1;2;1;3;2;2;1;2;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;170152902401;17015290240102701;170152902401027011;1723;191,543134627802;202112
2;170152;902401;027;02;1;1;2;1;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170152902401;17015290240102702;170152902401027021;1723;191,543134627802;202112
2;170152;902401;027;03;1;1;1;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170152902401;17015290240102703;170152902401027031;1723;191,543134627802;202112
2;170152;902401;027;04;1;2;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170152902401;17015290240102704;170152902401027041;1723;191,543134627802;202112
2;170152;902401;027;05;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170152902401;17015290240102705;170152902401027051;1723;191,543134627802;202112
2;170152;902401;027;06;1;1;1;1;1;4;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170152902401;17015290240102706;170152902401027061;1723;191,543134627802;202112
2;170152;902401;027;10;1;2;1;3;2;2;1;1;1;5;4;1;1;1;2; ; ;1; ; ;1;1;1;2;4;170152902401;17015290240102710;170152902401027101;1723;191,543134627802;202112
2;170152;905904;010;01;1;1;1;4;1;1;1;3;1;8;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170152905904;17015290590401001;170152905904010011;1723;108,967574410706;202112
2;170152;905904;010;02;1;1;1;4;2;1;2;3;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170152905904;17015290590401002;170152905904010021;1723;108,967574410706;202112
2;170152;905904;010;04;1;1;1;4;2;2;2;3;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170152905904;17015290590401004;170152905904010041;1723;108,967574410706;202112
2;170152;905904;010;05;1;1;1;4;2;1;1;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170152905904;17015290590401005;170152905904010051;1723;108,967574410706;202112
2;170152;905904;010;06;1;1;1;1;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;170152905904;17015290590401006;170152905904010061;1723;108,967574410706;202112
2;170152;905904;010;09;1;1;1;4;2;1;1;3;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170152905904;17015290590401009;170152905904010091;1723;108,967574410706;202112
2;170152;905904;010;10;1;1;1;4;2;2;1;3;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170152905904;17015290590401010;170152905904010101;1723;108,967574410706;202112
2;170152;906102;010;01;1;2;1;2;1;2;1;1;1;4;3;0;1;1;2; ; ;3;2;2;1;1;1;4;6;170152906102;17015290610201001;170152906102010011;1722;1198,9324028799;202112
2;170152;906102;010;03;1;1;1;3;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170152906102;17015290610201003;170152906102010031;1722;1198,9324028799;202112
2;170152;906102;010;04;1;3;1;1;2;4;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170152906102;17015290610201004;170152906102010041;1722;1198,9324028799;202112
2;170152;906102;010;05;1;1;1;1;3;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170152906102;17015290610201005;170152906102010051;1722;1198,9324028799;202112
2;170152;906102;010;06;1;3;2;1;3;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170152906102;17015290610201006;170152906102010061;1722;1198,9324028799;202112
2;170152;906102;010;07;1;3;1;4;2;4;1;3;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;6;170152906102;17015290610201007;170152906102010071;1722;1198,9324028799;202112
2;170152;906102;010;08;1;3;1;4;3;4;3;3;3;2;2;0;1;1;2; ; ;1; ; ;1;1;1;4;6;170152906102;17015290610201008;170152906102010081;1722;1198,9324028799;202112
2;170154;900202;010;01;1;3;1;4;1;2;1;1;1;2;1;0;1;1;2; ; ;3;1;1;1;1;1;2;4;170154900202;17015490020201001;170154900202010011;1721;635,489591263063;202112
2;170154;900202;010;02;1;3;1;2;1;2;1;1;1;4;3;0;1;2;3; ; ;3;2;1;1;1;1;2;4;170154900202;17015490020201002;170154900202010021;1721;635,489591263063;202112
2;170154;900202;010;03;1;3;1;4;1;4;1;1;1;5;4;0;1;1;2; ; ;3;2;2;1;1;1;4;4;170154900202;17015490020201003;170154900202010031;1721;635,489591263063;202112
2;170154;900202;010;04;1;3;1;2;2;2;1;1;1;5;4;0;1;1;2; ; ;3;1;1;1;1;1;2;4;170154900202;17015490020201004;170154900202010041;1721;635,489591263063;202112
2;170154;900202;010;05;1;3;1;3;1;2;1;1;1;3;2;0;1;1;2; ; ;3;1;1;1;1;1;1;4;170154900202;17015490020201005;170154900202010051;1721;635,489591263063;202112
2;170154;900202;010;06;1;3;1;4;1;1;2;1;1;5;4;0;1;1;2; ; ;3;1;1;1;1;1;2;4;170154900202;17015490020201006;170154900202010061;1721;635,489591263063;202112
2;170154;900202;010;07;1;3;1;2;1;2;1;1;1;5;4;0;1;1;3; ; ;3;1;1;1;1;1;2;4;170154900202;17015490020201007;170154900202010071;1721;635,489591263063;202112
1;170155;013101;010;01;1;1;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155013101;17015501310101001;170155013101010011;1711;361,159183165129;202112
1;170155;013101;010;02;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155013101;17015501310101002;170155013101010021;1711;361,159183165129;202112
1;170155;013101;010;03;1;1;1;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155013101;17015501310101003;170155013101010031;1711;361,159183165129;202112
1;170155;013101;010;04;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155013101;17015501310101004;170155013101010041;1711;361,159183165129;202112
1;170155;013101;010;05;1;1;1;2;3;2;3;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155013101;17015501310101005;170155013101010051;1711;361,159183165129;202112
1;170155;013101;010;06;1;1;4;3;2;4;3;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155013101;17015501310101006;170155013101010061;1711;361,159183165129;202112
1;170155;013101;010;07;1;1;2;1;1;4;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155013101;17015501310101007;170155013101010071;1711;361,159183165129;202112
1;170155;015503;010;01;1;1;1;2;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;170155015503;17015501550301001;170155015503010011;1713;1455,08319912573;202112
1;170155;015503;010;02;1;1;2;1;1;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155015503;17015501550301002;170155015503010021;1713;1455,08319912573;202112
1;170155;015503;010;03;1;1;1;3;2;4;2;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;170155015503;17015501550301003;170155015503010031;1713;1455,08319912573;202112
1;170155;015503;010;04;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155015503;17015501550301004;170155015503010041;1713;1455,08319912573;202112
1;170155;015503;010;05;1;1;1;2;1;2;1;1;1;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155015503;17015501550301005;170155015503010051;1713;1455,08319912573;202112
1;170155;015503;010;06;1;1;1;1;1;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;170155015503;17015501550301006;170155015503010061;1713;1455,08319912573;202112
1;170155;015503;010;07;1;1;2;1;1;2;1;1;1;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;4;170155015503;17015501550301007;170155015503010071;1713;1455,08319912573;202112
1;170155;018102;027;01;1;1;1;2;1;2;1;1;1;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155018102;17015501810202701;170155018102027011;1713;891,348805476655;202112
1;170155;018102;027;02;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155018102;17015501810202702;170155018102027021;1713;891,348805476655;202112
1;170155;018102;027;03;1;1;1;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155018102;17015501810202703;170155018102027031;1713;891,348805476655;202112
1;170155;018102;027;04;1;1;1;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;170155018102;17015501810202704;170155018102027041;1713;891,348805476655;202112
1;170155;018102;027;06;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170155018102;17015501810202706;170155018102027061;1713;891,348805476655;202112
1;170155;018102;027;07;1;1;1;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;1;1;170155018102;17015501810202707;170155018102027071;1713;891,348805476655;202112
1;170155;018102;027;08;1;1;1;2;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155018102;17015501810202708;170155018102027081;1713;891,348805476655;202112
1;170155;018201;023;01;1;1;1;1;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155018201;17015501820102301;170155018201023011;1713;2023,56851641036;202112
1;170155;018201;023;02;1;1;1;1;2;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155018201;17015501820102302;170155018201023021;1713;2023,56851641036;202112
1;170155;018201;023;03;1;1;1;1;1;2;1;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170155018201;17015501820102303;170155018201023031;1713;2023,56851641036;202112
1;170155;018201;023;04;1;1;1;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155018201;17015501820102304;170155018201023041;1713;2023,56851641036;202112
1;170155;018201;023;05;1;1;1;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170155018201;17015501820102305;170155018201023051;1713;2023,56851641036;202112
1;170155;018201;023;06;1;3;1;2;2;4;2;1;2;3;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;170155018201;17015501820102306;170155018201023061;1713;2023,56851641036;202112
1;170155;018201;023;07;1;1;3;2;2;4;2;1;2;1;0;0;2;1;1; ; ;1; ; ;2;2;1;2;5;170155018201;17015501820102307;170155018201023071;1713;2023,56851641036;202112
1;170155;024301;023;01;1;1;1;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;170155024301;17015502430102301;170155024301023011;1713;791,107385393137;202112
1;170155;024301;023;02;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170155024301;17015502430102302;170155024301023021;1713;791,107385393137;202112
1;170155;024301;023;03;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170155024301;17015502430102303;170155024301023031;1713;791,107385393137;202112
1;170155;024301;023;04;1;1;1;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155024301;17015502430102304;170155024301023041;1713;791,107385393137;202112
1;170155;024301;023;05;1;1;1;1;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;170155024301;17015502430102305;170155024301023051;1713;791,107385393137;202112
1;170155;024301;023;06;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155024301;17015502430102306;170155024301023061;1713;791,107385393137;202112
1;170155;024301;023;07;1;1;1;4;1;2;1;1;1;7;5;0;1;3;1; ; ;1; ; ;1;1;1;2;4;170155024301;17015502430102307;170155024301023071;1713;791,107385393137;202112
1;170155;025610;021;01;1;1;1;1;1;1;2;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;170155025610;17015502561002101;170155025610021011;1712;1514,31297444561;202112
1;170155;025610;021;02;1;1;1;1;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;3;170155025610;17015502561002102;170155025610021021;1712;1514,31297444561;202112
1;170155;025610;021;03;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155025610;17015502561002103;170155025610021031;1712;1514,31297444561;202112
1;170155;025610;021;04;1;3;2;1;1;4;1;1;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155025610;17015502561002104;170155025610021041;1712;1514,31297444561;202112
1;170155;025610;021;05;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155025610;17015502561002105;170155025610021051;1712;1514,31297444561;202112
1;170155;025610;021;06;1;1;1;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155025610;17015502561002106;170155025610021061;1712;1514,31297444561;202112
1;170155;025610;021;07;1;1;1;1;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155025610;17015502561002107;170155025610021071;1712;1514,31297444561;202112
1;170155;027601;027;01;1;1;4;2;3;4;3;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;170155027601;17015502760102701;170155027601027011;1713;1321,16542290534;202112
1;170155;027601;027;03;1;1;1;1;2;2;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155027601;17015502760102703;170155027601027031;1713;1321,16542290534;202112
1;170155;027601;027;04;1;1;1;1;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155027601;17015502760102704;170155027601027041;1713;1321,16542290534;202112
1;170155;027601;027;05;1;3;1;2;2;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;2;2;1;2;5;170155027601;17015502760102705;170155027601027051;1713;1321,16542290534;202112
1;170155;027601;027;06;1;3;4;3;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170155027601;17015502760102706;170155027601027061;1713;1321,16542290534;202112
1;170155;027601;027;07;1;3;1;2;3;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;2;1;1;2;4;170155027601;17015502760102707;170155027601027071;1713;1321,16542290534;202112
1;170155;027601;027;08;1;1;4;3;1;4;3;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170155027601;17015502760102708;170155027601027081;1713;1321,16542290534;202112
1;170155;038802;010;01;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170155038802;17015503880201001;170155038802010011;1712;566,516317548566;202112
1;170155;038802;010;02;1;1;1;2;2;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;170155038802;17015503880201002;170155038802010021;1712;566,516317548566;202112
1;170155;038802;010;03;1;1;1;1;2;2;2;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;170155038802;17015503880201003;170155038802010031;1712;566,516317548566;202112
1;170155;038802;010;05;1;1;1;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155038802;17015503880201005;170155038802010051;1712;566,516317548566;202112
1;170155;038802;010;06;1;1;1;3;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170155038802;17015503880201006;170155038802010061;1712;566,516317548566;202112
1;170155;038802;010;07;1;1;1;1;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155038802;17015503880201007;170155038802010071;1712;566,516317548566;202112
1;170155;038802;010;08;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170155038802;17015503880201008;170155038802010081;1712;566,516317548566;202112
1;170156;050602;021;01;1;2;1;1;1;2;1;1;2;8;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170156050602;17015605060202101;170156050602021011;1713;1165,33975410846;202112
1;170156;050602;021;02;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170156050602;17015605060202102;170156050602021021;1713;1165,33975410846;202112
1;170156;050602;021;03;1;1;1;1;1;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170156050602;17015605060202103;170156050602021031;1713;1165,33975410846;202112
1;170156;050602;021;04;1;3;2;1;1;3;2;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170156050602;17015605060202104;170156050602021041;1713;1165,33975410846;202112
1;170156;050602;021;05;1;2;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170156050602;17015605060202105;170156050602021051;1713;1165,33975410846;202112
1;170156;050602;021;06;1;3;1;2;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170156050602;17015605060202106;170156050602021061;1713;1165,33975410846;202112
1;170156;050602;021;07;1;1;4;3;2;4;2;4;2;1;0;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170156050602;17015605060202107;170156050602021071;1713;1165,33975410846;202112
1;170156;053402;027;02;1;1;1;4;2;2;2;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170156053402;17015605340202702;170156053402027021;1712;697,365808088379;202112
1;170156;053402;027;03;1;1;2;1;1;1;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;170156053402;17015605340202703;170156053402027031;1712;697,365808088379;202112
1;170156;053402;027;05;1;1;1;2;1;2;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;170156053402;17015605340202705;170156053402027051;1712;697,365808088379;202112
1;170156;053402;027;07;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170156053402;17015605340202707;170156053402027071;1712;697,365808088379;202112
1;170156;053402;027;09;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;170156053402;17015605340202709;170156053402027091;1712;697,365808088379;202112
1;170156;059610;021;01;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170156059610;17015605961002101;170156059610021011;1712;1302,10942513118;202112
1;170156;059610;021;02;1;1;2;1;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;170156059610;17015605961002102;170156059610021021;1712;1302,10942513118;202112
1;170156;059610;021;03;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170156059610;17015605961002103;170156059610021031;1712;1302,10942513118;202112
1;170156;059610;021;04;1;1;2;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170156059610;17015605961002104;170156059610021041;1712;1302,10942513118;202112
1;170156;059610;021;05;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170156059610;17015605961002105;170156059610021051;1712;1302,10942513118;202112
1;170156;059610;021;06;1;1;2;1;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170156059610;17015605961002106;170156059610021061;1712;1302,10942513118;202112
1;170156;059610;021;07;1;1;2;1;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170156059610;17015605961002107;170156059610021071;1712;1302,10942513118;202112
1;170156;065503;023;01;1;3;2;1;2;2;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170156065503;17015606550302301;170156065503023011;1713;1304,1813743885;202112
1;170156;065503;023;02;1;1;2;1;2;2;1;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170156065503;17015606550302302;170156065503023021;1713;1304,1813743885;202112
1;170156;065503;023;03;1;1;2;1;1;4;2;1;1;2;1;0;1;3;1; ; ;1; ; ;1;1;1;2;4;170156065503;17015606550302303;170156065503023031;1713;1304,1813743885;202112
1;170156;065503;023;04;1;2;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;170156065503;17015606550302304;170156065503023041;1713;1304,1813743885;202112
1;170156;065503;023;05;1;3;1;1;1;2;1;1;1;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;170156065503;17015606550302305;170156065503023051;1713;1304,1813743885;202112
1;170156;065503;023;06;1;1;2;1;1;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170156065503;17015606550302306;170156065503023061;1713;1304,1813743885;202112
1;170156;065503;023;07;1;3;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;1;5;170156065503;17015606550302307;170156065503023071;1713;1304,1813743885;202112
1;170157;069310;023;01;1;1;2;1;1;2;1;1;1;4;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;170157069310;17015706931002301;170157069310023011;1712;770,774875343632;202112
1;170157;069310;023;03;1;1;1;1;1;1;1;1;1;8;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170157069310;17015706931002303;170157069310023031;1712;770,774875343632;202112
1;170157;069310;023;04;1;1;1;1;1;2;1;1;1;5;4;0;1;3;1; ; ;1; ; ;1;1;1;2;4;170157069310;17015706931002304;170157069310023041;1712;770,774875343632;202112
1;170157;069310;023;05;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170157069310;17015706931002305;170157069310023051;1712;770,774875343632;202112
1;170157;069310;023;06;1;1;2;1;1;2;1;1;1;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170157069310;17015706931002306;170157069310023061;1712;770,774875343632;202112
1;170157;069310;023;07;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;1;4;170157069310;17015706931002307;170157069310023071;1712;770,774875343632;202112
1;170157;069310;023;08;1;1;1;1;1;2;1;1;1;6;3;0;1;3;1; ; ;1; ; ;1;1;1;2;3;170157069310;17015706931002308;170157069310023081;1712;770,774875343632;202112
1;170157;071004;010;01;1;1;1;1;2;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170157071004;17015707100401001;170157071004010011;1712;1280,04894888234;202112
1;170157;071004;010;02;1;1;1;1;1;1;1;1;1;5;4;0;1;3;1; ; ;1; ; ;1;1;1;2;4;170157071004;17015707100401002;170157071004010021;1712;1280,04894888234;202112
1;170157;071004;010;03;1;1;1;1;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170157071004;17015707100401003;170157071004010031;1712;1280,04894888234;202112
1;170157;071004;010;04;1;1;1;1;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170157071004;17015707100401004;170157071004010041;1712;1280,04894888234;202112
1;170157;071004;010;05;1;1;1;1;3;2;1;1;2;6;4;0;1;3;1; ; ;1; ; ;1;1;1;2;1;170157071004;17015707100401005;170157071004010051;1712;1280,04894888234;202112
1;170157;071004;010;09;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170157071004;17015707100401009;170157071004010091;1712;1280,04894888234;202112
2;170164;901303;027;01;1;2;1;1;2;4;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;170164901303;17016490130302701;170164901303027011;1721;159,3671898493;202112
2;170164;901303;027;02;1;2;1;1;2;2;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;4;4;170164901303;17016490130302702;170164901303027021;1721;159,3671898493;202112
2;170164;901303;027;03;1;3;1;3;1;7;3;1;2;2;2;0;2;2;2; ; ;1; ; ;2;1;1;2;4;170164901303;17016490130302703;170164901303027031;1721;159,3671898493;202112
2;170164;901303;027;04;1;2;1;1;2;4;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;5;170164901303;17016490130302704;170164901303027041;1721;159,3671898493;202112
2;170164;901303;027;06;1;2;1;1;2;2;1;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;4;4;170164901303;17016490130302706;170164901303027061;1721;159,3671898493;202112
2;170164;901303;027;08;1;2;1;1;2;4;2;1;2;6;5;0;1;1;2; ; ;1; ; ;1;1;1;4;4;170164901303;17016490130302708;170164901303027081;1721;159,3671898493;202112
2;170164;901303;027;09;1;2;2;1;1;2;3;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;4;4;170164901303;17016490130302709;170164901303027091;1721;159,3671898493;202112
1;170170;097301;021;01;1;1;2;1;1;2;1;1;1;6;3;0;1;3;1; ; ;1; ; ;1;1;1;2;3;170170097301;17017009730102101;170170097301021011;1711;689,625366241219;202112
1;170170;097301;021;02;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170170097301;17017009730102102;170170097301021021;1711;689,625366241219;202112
1;170170;097301;021;03;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170170097301;17017009730102103;170170097301021031;1711;689,625366241219;202112
