area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;180150;4402;6;2;1;1;1;1;1;2;1;1;2;4;3;0;1;1;1;1;;;1;1;1;2;4;2913;48;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4402;6;3;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2913;48;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4402;6;4;1;1;2;1;1;1;1;1;1;4;3;1;1;1;1;1;;;1;1;1;2;4;2913;48;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4402;6;5;1;1;1;1;1;2;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2913;48;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4402;6;6;1;1;1;1;2;1;1;1;1;5;4;0;1;1;1;1;;;1;1;1;2;4;2913;48;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4402;6;7;1;1;1;1;2;2;2;1;2;4;3;0;1;1;1;1;;;1;1;1;2;4;2913;48;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4403;6;1;1;1;1;1;1;2;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2913;175;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4403;6;2;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;175;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4403;6;3;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;175;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4403;6;4;1;1;2;1;1;2;2;1;1;3;2;1;1;1;1;1;;;1;1;1;2;4;2913;175;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4403;6;5;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;5;2913;175;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4403;6;6;1;1;2;1;1;1;1;1;1;3;2;0;1;3;1;1;;;1;1;1;2;5;2913;175;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4403;6;7;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;175;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4802;12;1;1;1;1;1;2;1;2;1;2;4;2;0;1;1;1;1;;;1;1;1;2;4;2912;44;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4802;12;2;1;1;1;4;2;2;2;1;2;2;1;0;1;1;1;1;;;1;1;1;2;4;2912;44;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4802;12;3;1;1;2;1;1;1;1;1;1;5;2;0;1;1;1;1;;;1;1;1;2;5;2912;44;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4802;12;4;1;1;1;1;1;1;1;1;1;6;4;1;1;3;1;1;;;1;1;1;2;4;2912;44;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4802;12;5;1;1;2;1;1;1;1;1;1;5;3;0;1;1;1;1;;;1;1;1;2;1;2912;44;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4802;12;6;1;1;1;4;1;1;1;1;2;6;5;0;1;1;1;1;;;1;1;1;2;4;2912;44;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4802;12;7;1;1;2;1;2;3;2;1;2;3;2;0;1;1;1;1;;;1;1;1;2;5;2912;44;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4903;6;1;1;1;1;1;1;1;1;1;1;6;4;0;1;1;1;1;;;1;1;1;2;5;2911;79;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4903;6;2;1;1;1;1;1;1;1;1;1;6;5;0;1;1;1;1;;;1;1;1;2;4;2911;79;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4903;6;3;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2911;79;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4903;6;4;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2911;79;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4903;6;5;1;1;2;1;1;1;2;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2911;79;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4903;6;6;1;1;2;1;2;2;2;1;2;4;3;0;1;1;1;1;;;1;1;1;2;1;2911;79;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;4903;6;7;1;1;1;1;2;1;1;1;2;3;2;0;1;1;1;1;;;1;1;1;2;4;2911;79;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5001;12;1;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2911;46;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5001;12;2;1;1;1;1;1;1;1;1;1;6;4;0;1;1;1;1;;;1;1;1;2;5;2911;46;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5001;12;3;1;1;1;2;1;1;2;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2911;46;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5001;12;4;1;1;1;2;1;1;1;1;1;5;4;1;1;1;1;1;;;1;1;1;2;4;2911;46;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5001;12;5;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1;1;;;1;1;1;2;4;2911;46;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5001;12;6;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2911;46;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5001;12;7;1;1;2;1;1;1;2;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2911;46;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5101;12;1;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2913;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5101;12;2;1;1;1;2;1;2;1;1;2;4;2;0;1;1;1;1;;;1;1;1;2;4;2913;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5101;12;3;1;2;4;3;2;4;2;1;2;1;1;0;1;1;1;1;;;2;2;1;2;1;2913;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5101;12;4;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1;1;;;1;1;1;2;4;2913;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5101;12;5;1;1;2;3;1;4;2;1;2;3;2;0;1;1;1;1;;;1;1;1;2;4;2913;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5101;12;6;1;1;1;1;1;4;2;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2913;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5101;12;7;1;1;4;4;3;4;2;1;2;2;1;0;1;1;1;1;;;2;2;1;2;1;2913;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5601;6;1;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2912;37;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5601;6;2;1;1;2;1;1;2;1;1;1;1;1;0;1;1;1;1;;;1;1;1;2;1;2912;37;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5601;6;3;1;1;2;1;2;2;2;1;2;4;3;0;1;1;1;1;;;1;1;1;2;1;2912;37;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5601;6;4;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1;1;;;1;1;1;2;4;2912;37;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5601;6;5;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2912;37;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5601;6;6;1;1;1;1;1;2;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2912;37;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5601;6;7;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2912;37;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5701;6;1;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2912;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5701;6;2;1;1;1;4;2;1;2;1;2;3;2;1;1;1;1;1;;;1;1;1;2;1;2912;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5701;6;3;1;1;2;1;2;2;2;1;2;2;1;0;1;1;1;1;;;1;1;1;2;4;2912;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5701;6;4;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2912;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5701;6;6;1;1;2;1;1;1;1;1;1;2;1;0;1;1;1;1;;;1;1;1;2;4;2912;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5701;6;7;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;5;2912;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;5701;6;9;1;1;1;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2912;43;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;6903;12;1;1;1;1;4;2;1;2;1;2;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;64;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;6903;12;2;1;1;2;1;1;1;2;1;2;3;2;0;1;1;1;1;;;1;1;1;2;1;2913;64;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;6903;12;3;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;64;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;6903;12;4;1;1;2;1;1;1;2;1;1;4;3;0;1;1;1;1;;;1;1;1;2;5;2913;64;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;6903;12;5;1;1;2;1;1;1;2;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;64;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;6903;12;6;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;64;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;6903;12;7;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2913;64;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7302;12;1;1;1;2;1;1;2;2;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2913;42;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7302;12;3;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;5;2913;42;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7302;12;4;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2913;42;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7302;12;5;1;1;2;3;2;1;2;1;2;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;42;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7302;12;6;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2913;42;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7302;12;7;1;1;2;1;2;4;2;1;2;1;1;1;1;1;1;1;;;2;1;1;2;1;2913;42;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7302;12;9;1;1;2;1;1;2;1;1;1;2;2;0;1;1;1;1;;;1;1;1;2;1;2913;42;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7303;6;1;1;1;1;1;2;2;2;1;2;5;4;0;1;1;1;1;;;1;1;1;2;4;2913;56;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7303;6;2;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;56;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7303;6;3;1;1;2;1;1;1;2;1;2;5;3;0;1;1;1;1;;;1;1;1;2;4;2913;56;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7303;6;4;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2913;56;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7303;6;5;1;1;1;3;1;1;1;1;2;2;1;0;1;1;1;1;;;1;1;1;2;4;2913;56;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7303;6;6;1;1;2;3;2;2;2;1;2;2;1;0;1;1;1;1;;;1;1;1;2;1;2913;56;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7303;6;7;1;1;1;2;1;1;1;1;1;6;3;0;1;1;1;1;;;1;2;1;2;4;2913;56;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7702;6;1;1;1;1;3;1;2;1;1;1;2;1;0;1;1;1;1;;;1;1;1;2;4;2913;24;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7702;6;2;1;3;4;3;3;1;3;1;3;1;1;0;1;1;2;1;;;1;3;1;2;4;2913;24;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7702;6;3;1;4;1;4;2;4;2;1;2;4;3;0;1;1;2;1;;;1;1;1;2;4;2913;24;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7702;6;4;1;4;1;1;2;1;2;1;2;2;1;0;1;1;1;1;;;1;1;1;2;4;2913;24;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7702;6;5;1;1;1;1;1;2;1;1;1;3;2;0;1;1;2;1;;;1;1;1;2;4;2913;24;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7702;6;6;1;1;2;1;2;2;1;1;2;4;3;0;1;1;1;1;;;1;1;1;2;4;2913;24;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7702;6;7;1;1;1;1;2;1;2;1;1;4;2;0;1;1;2;1;;;1;1;1;2;4;2913;24;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7704;6;1;1;1;1;2;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2913;87;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7704;6;2;1;1;1;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;5;2913;87;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7704;6;3;1;1;4;3;2;4;3;1;2;1;0;0;2;1;5;1;;;2;3;1;2;4;2913;87;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7704;6;4;1;1;1;3;2;4;2;1;2;4;3;0;1;1;1;1;;;2;1;1;2;5;2913;87;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7704;6;5;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;87;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7704;6;6;1;1;3;1;1;4;1;1;1;2;2;0;1;1;1;1;;;1;2;1;2;1;2913;87;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7704;6;7;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;;;1;1;1;2;1;2913;87;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7802;12;1;1;1;3;1;1;1;1;1;1;1;0;0;2;4;1;1;;;2;2;1;2;1;2912;49;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7802;12;2;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2912;49;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7802;12;3;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1;1;;;1;1;1;2;1;2912;49;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7802;12;4;1;1;2;1;2;2;2;1;2;4;3;0;1;1;1;1;;;1;1;1;2;4;2912;49;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7802;12;5;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2912;49;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7802;12;7;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2912;49;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;7802;12;8;1;1;2;1;1;2;2;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2912;49;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8102;6;1;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2912;74;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8102;6;2;1;1;3;1;2;4;1;1;1;1;1;0;2;4;1;1;;;2;2;1;2;5;2912;74;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8102;6;3;1;1;1;3;2;1;2;1;2;1;1;1;1;1;1;1;;;2;1;1;2;4;2912;74;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8102;6;4;1;1;1;1;2;1;2;1;2;3;2;0;1;1;1;1;;;1;1;1;2;1;2912;74;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8102;6;5;1;1;1;3;2;1;2;1;2;2;1;0;1;1;1;1;;;2;1;1;2;5;2912;74;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8102;6;6;1;1;2;1;1;1;2;1;1;3;2;0;1;1;1;1;;;1;1;1;2;5;2912;74;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8102;6;7;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2912;74;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8201;6;1;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2911;20;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8201;6;2;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2911;20;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8201;6;3;1;1;2;1;1;1;1;1;1;5;4;0;1;1;1;1;;;1;1;1;2;4;2911;20;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8201;6;4;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2911;20;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8201;6;5;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2911;20;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8201;6;6;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;5;2911;20;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8201;6;7;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;1;1;2911;20;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8703;12;1;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;52;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8703;12;2;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2913;52;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8703;12;3;1;1;2;1;1;1;1;1;1;5;4;0;1;1;1;1;;;1;1;1;2;5;2913;52;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8703;12;4;1;1;3;4;2;1;2;1;1;1;1;0;1;1;1;1;;;1;2;1;2;1;2913;52;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8703;12;5;1;1;2;1;1;1;2;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2913;52;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8703;12;6;1;1;2;1;1;1;1;1;2;3;2;0;1;1;1;1;;;1;1;1;2;1;2913;52;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;8703;12;7;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2913;52;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;9402;12;2;1;1;2;1;2;1;2;1;2;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;9402;12;3;1;1;2;3;2;1;3;1;2;2;1;0;1;1;1;1;;;1;1;1;2;4;2913;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;9402;12;4;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;5;2913;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;9402;12;5;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2913;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;9402;12;6;1;1;2;1;2;1;2;1;2;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;9402;12;7;1;1;1;3;2;2;2;1;2;4;3;0;1;1;1;1;;;1;1;1;2;4;2913;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;9402;12;8;1;1;4;3;2;4;2;1;2;1;0;0;1;1;1;1;;;1;1;1;2;1;2913;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10101;12;1;1;1;1;2;1;2;2;1;2;4;3;0;1;1;1;1;;;1;1;1;2;4;2911;35;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10101;12;2;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2911;35;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10101;12;3;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2911;35;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10101;12;4;1;1;2;1;1;1;1;1;1;5;4;0;1;1;1;1;;;1;1;1;2;4;2911;35;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10101;12;5;1;1;2;1;1;2;1;1;1;5;4;0;1;1;1;1;;;1;1;1;2;1;2911;35;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10101;12;6;1;1;2;2;1;2;2;1;2;3;2;0;1;1;1;1;;;1;1;1;2;4;2911;35;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10101;12;7;1;1;2;1;1;1;2;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2911;35;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10801;6;1;1;1;1;1;1;1;1;1;1;5;4;0;1;1;1;1;;;1;1;1;2;3;2911;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10801;6;2;1;1;1;1;1;1;1;1;1;5;4;0;1;1;1;1;;;1;1;1;2;4;2911;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10801;6;3;1;1;1;1;1;1;1;1;1;5;4;0;1;1;1;1;;;1;1;1;2;4;2911;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10801;6;4;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;5;2911;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10801;6;5;1;1;1;4;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2911;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10801;6;6;1;1;1;4;1;1;1;1;1;4;3;1;1;1;1;1;;;1;1;1;2;5;2911;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;10801;6;7;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2911;32;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11501;12;1;1;1;2;1;1;2;2;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2912;47;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11501;12;2;1;1;1;1;1;1;1;1;1;6;5;0;1;1;1;1;;;1;1;1;2;3;2912;47;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11501;12;3;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2912;47;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11501;12;4;1;1;1;2;2;1;2;1;1;2;1;0;1;1;1;1;;;1;1;1;2;4;2912;47;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11501;12;5;1;1;2;1;1;1;1;1;1;5;4;0;1;1;1;1;;;1;1;1;2;4;2912;47;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11501;12;6;1;1;1;1;1;2;1;1;2;3;2;0;1;1;1;1;;;1;1;1;2;5;2912;47;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11501;12;7;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;4;2912;47;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11801;12;1;1;1;2;1;2;1;3;1;2;3;2;0;1;1;1;1;;;1;1;1;2;1;2913;68;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11801;12;3;1;1;2;1;2;1;2;1;2;3;1;0;1;1;1;1;;;1;1;1;2;1;2913;68;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11801;12;4;1;1;2;2;1;2;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2913;68;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11801;12;6;1;1;2;2;1;2;2;1;1;5;3;0;1;1;1;1;;;1;1;1;2;1;2913;68;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11801;12;8;1;1;2;1;1;1;1;1;1;6;4;0;1;1;1;1;;;1;1;1;2;4;2913;68;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11801;12;9;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;1;2913;68;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;11801;12;10;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1;1;;;1;1;1;2;1;2913;68;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;12004;6;1;1;1;1;1;1;1;1;1;1;5;4;0;1;1;1;1;;;1;1;1;2;4;2912;128;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;12004;6;2;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;2912;128;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;12004;6;3;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;5;2912;128;1,8015E+11;1,8015E+16;1,8015E+17;201912
1;180150;12004;6;4;1;1;1;1;2;1;2;1;2;3;2;0;1;3;1;1;;;1;1;1;2;4;2912;128;1,8015E+11;1,8015E+16;1,8015E+17;201912
